variance mean std
80.90023048696786 122.85465026705012 6.544857029410208
80.49142656674042 121.7735398072571 6.491572041298579
79.71482055048827 120.03211032517429 6.471816588744732
77.89516094490799 118.2577074596518 6.45574849121086
78.05118343701928 117.1669252880873 6.444238231738968
78.43252356226223 115.98446004374587 6.460013522407672
76.81861972888738 114.2060341758633 6.375728423963865
77.79929585151244 113.14411742241006 6.364379071845713
76.67714593875498 111.79397016900835 6.328468133743627
75.24808467468266 110.19945625936936 6.365063986740197
71.11530608520874 101.68117024508811 28.53534992946561
81.71153999633398 124.88521200914298 6.527818554183141
80.96188674047195 123.7132513869802 6.640703564708802
80.18928809280247 122.28049370148874 6.524283949681991
79.87634408749157 120.45448641214375 6.470362678063862
79.87560350192201 119.31295320967865 6.5469411189274975
79.2820966679092 117.62521292553326 6.493126543574967
78.57729737882232 116.20911613461637 6.455067153629449
78.5900759302126 115.06699080891687 6.3898827408591705
77.8330610179744 113.60657527291191 6.4831378338031
78.10839705675681 112.01003454933442 6.36704132338094
73.47688856488824 107.7651216802989 22.312221225442826
82.30326923954968 126.53657408596901 7.23867786040656
81.5124358387301 125.9035540743379 6.549390634355255
81.73748701756111 124.49846208597067 6.601746394222925
80.6990296970288 123.14329330348056 6.563963771968307
80.5214381871208 121.91957819845001 7.180951288501323
80.72728960494749 120.05153709349594 6.561064305494061
78.89799311700308 118.32078014545084 6.536886039212139
79.38686256011567 117.65900373409201 6.4631899794987335
79.556903351207 115.611549224116 6.4693230826475965
77.90119599233466 113.95781785850374 6.406806673103008
78.47877943684132 114.4190536437247 11.129594391761907
83.10067775670105 128.72207084468664 6.749951637239544
83.64692607138134 127.33683475168297 6.673294469985884
83.20603826965659 126.38635032965914 6.640190135371946
82.62446010969677 124.79429872541786 6.593261597582514
81.82841251005671 123.7543855188895 6.585774283666134
79.85014271673185 122.07450646611957 6.6126560503688365
80.54780721153189 120.6305957804189 6.6891284471055865
80.94874144142072 119.03592341768929 6.531039658193156
80.604572086817 117.41692754065816 6.463335104913803
80.2968123313844 115.70421639227462 6.476615919424702
79.85062849526292 117.02368620515412 7.179021754076183
84.77487857949748 130.74146937725166 6.79513266876532
85.69098012321972 129.96706876367892 6.665741524682367
84.00480103803267 129.12478038346956 6.781055431327494
82.6941357115893 127.51849027830728 6.721822638763345
82.16010350783375 126.14362622817289 6.6103227376695575
82.74590567111731 124.69675796534376 6.642702002959799
81.75050454385804 122.6587141947804 6.613225759119974
80.55503454523777 120.71307770441848 6.55276824625148
80.40532358204091 118.96154727647763 6.5156914492368605
80.3409438999591 117.74825859263778 6.559343621917263
81.43530163153066 119.31134821790198 6.988486406743498
86.05537836065862 133.2595078877385 6.7537147011476355
87.05285348584162 132.4593535498412 6.729795192153711
86.96224025636523 131.84619513816108 6.724922474410597
86.06672997204055 130.82619972402514 6.729950009478027
83.94372743481047 128.66375099107395 6.708792092952544
85.01468778696572 126.74996163486624 6.7232308932513485
84.3198774578441 124.95112590212429 6.691749346425861
82.63933881981544 123.09140742248111 6.951553881901812
83.0627583108428 120.92639768133628 6.60730685724308
81.83815508121039 119.22301718650542 6.546530193959416
82.48553512550201 120.76863668591108 6.94305446815015
86.06935121481766 134.52666683801985 6.851277691123466
86.45452712044221 133.37279147439003 6.7743514869595005
86.7404543034677 132.5206897428724 6.8359933293604955
86.71331245932241 131.90525591353997 6.7607670057891145
85.7541981467081 130.38424122036315 6.830922221168814
88.06485208567769 129.17973506559673 6.841842269509564
85.64773818265718 128.27643393106956 7.007190347570079
86.54694746177087 128.0350222788033 7.537652881575614
86.09546995940224 125.76974670358985 7.252374585175054
85.83701169415423 124.04714438285104 7.199996167370684
83.26303781101936 125.06637626262626 7.406239305865178
88.1305985433373 136.88529525279816 6.877002083204022
87.90159331684508 135.22847109120522 6.8923140182453375
87.36206465619368 134.46284144666564 6.781618008724854
88.18133044589712 134.21199562685922 6.79351675144972
88.65933508686888 134.13422665208878 6.938209069814339
88.93826149455415 134.79938970120787 6.936738749623135
90.16324280202096 134.6528791152917 6.948704519712215
93.25902289226377 137.18546005397423 7.190488119967996
90.58653791457128 133.3917754967224 7.026923310449791
88.76036928264884 130.01305011447468 6.998086227346361
90.50595357712221 130.25561769447802 7.194387919853411
89.67057836511752 139.2910697291597 6.9264579390589605
90.24040228376307 137.56448945319457 6.970341876384449
89.7259310733209 136.21414943142793 6.834498180644308
88.70385861658025 135.09934600605644 6.813936084878527
87.16057232638099 133.82625467878697 6.885818977290755
88.85066289671693 132.7824637312293 7.0716687419346815
88.35447455977923 131.22405162995148 7.1288630396546795
88.23345966683142 130.4274425104815 6.955029370729219
87.31814743789904 128.4800503829614 6.891498330041384
86.72939967754786 126.51478989462994 6.818754401263729
84.93582107162308 127.18217721518987 7.0216738173802
91.78363960940331 142.23079990737645 7.000643595477774
90.26004464363069 139.81486245542536 6.93875161178879
90.12528826332886 137.69185632096125 6.913615423914311
91.37960714426754 136.55376714074526 6.907792961457405
88.1200528404102 133.83728895566477 6.841612705744367
88.10864089238531 131.90355368742834 6.779572787215351
87.76126056005971 131.0649345689699 6.812336892256644
88.00511332321017 130.3730645818478 6.8318195173739
87.60449686590258 129.0085148565183 6.825375013819725
86.64099496046374 127.33576948497635 6.957454858173944
87.07226239687164 127.32634126663977 7.260569574513506
93.53205348896289 144.08785572893905 7.969588277649704
92.94166883711705 141.77735897109386 6.997429889270834
92.62745750375947 140.01197505726648 7.011353930892322
91.74410034928567 138.30635543550278 7.0017137643120515
92.1155576299249 137.15463602313554 7.029427874295526
91.86470536290965 136.17238878143132 7.155892181121871
92.86152439756559 135.63151743063318 7.445172151598167
93.4200564649748 135.64488593059295 7.783653428306185
92.65708615821708 135.12685675043238 7.641747766035409
91.32381499679717 133.5613653699466 7.608526281288271
93.07074837971868 132.43559112055016 7.586082191904263
162.85984353321703 257.73865036976173 9.437809215836747
161.33575501024595 255.40971851399803 9.301427235739721
160.59335576622465 252.02796295353926 9.457232694867193
158.8365483081924 248.21080188079807 9.351393599971372
159.3478833208734 245.79901299890616 9.358307228905481
159.8764214659133 243.45467724706242 9.29897650571818
157.1804069984408 239.66973503534558 9.253289543443309
156.87957883044646 237.16285168682367 9.226910541281427
157.9682029280379 234.41676847892487 9.16955868168841
153.4842257986991 231.0353939578728 9.217618680663158
144.5877436006103 213.19741239619202 58.81678039373658
163.4858028442427 261.92996378765696 9.491834760448798
162.64272559467392 259.4611391052069 9.535954970451582
162.23296540357467 256.5047839584712 9.53184589086364
160.68261616598147 252.69228026386165 9.410537976458581
160.9026551543084 250.221159228538 9.57016208831599
160.67071477499718 246.80131187552436 9.352757693871506
160.16378336301554 243.89201160837024 9.31766203669233
159.29261873243638 241.5407759102219 9.33807143173377
